fish_table_id,anem_table_id,fish_spp,sample_id,recap,tag_id,color,sex,size,fish_obs_time,dive_table_id,anem_obs,anem_obs_time,anem_id,old_anem_id,anem_spp,anem_dia,dive_type,date,site,gps,gen_id,fish_indiv,ligation_id,time_date,lat,lon
7119,6717,APCL,NA,NA,NA,NA,NA,2,NA,276,1155,14:09:00,1156,NA,HECR,30,C,2015-06-13,Sitio Baybayon,3,NA,NA,NA,2015-06-13 06:09:00,10.6335134944,124.77659154915
7120,1953,APCL,NA,NA,NA,NA,NA,1,NA,78,470,16:27:00,462,NA,HECR,20,C,2014-06-16,Sitio Baybayon,1,NA,NA,NA,2014-06-16 08:27:00,10.63334225,124.777014
7123,1955,APCL,NA,NA,NA,NA,NA,3,NA,78,NA,16:30:00,NA,NA,HECR,30,C,2014-06-16,Sitio Baybayon,1,NA,NA,NA,2014-06-16 08:30:00,10.633311,124.777024
7124,1957,APCL,NA,NA,NA,NA,NA,3,NA,78,472,16:41:00,464,NA,HECR,40,C,2014-06-16,Sitio Baybayon,1,NA,NA,NA,2014-06-16 08:41:00,10.63313825,124.77704875
7128,6724,APCL,NA,NA,NA,NA,NA,3,NA,276,1576,14:52:00,2159,NA,HECR,30,C,2015-06-13,Sitio Baybayon,3,NA,NA,NA,2015-06-13 06:52:00,10.633794434825,124.77686787955
7133,6727,APCL,NA,NA,NA,NA,NA,3,NA,276,1579,15:14:00,2162,NA,HECR,30,C,2015-06-13,Sitio Baybayon,3,NA,NA,NA,2015-06-13 07:14:00,10.6338834297,124.7766915872
7141,1968,APCL,NA,NA,NA,NA,NA,3,NA,78,NA,17:04:00,NA,NA,HECR,25,C,2014-06-16,Sitio Baybayon,1,NA,NA,NA,2014-06-16 09:04:00,10.6329755,124.7769715
7142,1968,APCL,NA,NA,NA,NA,NA,2,NA,78,NA,17:04:00,NA,NA,HECR,25,C,2014-06-16,Sitio Baybayon,1,NA,NA,NA,2014-06-16 09:04:00,10.6329755,124.7769715
7143,1969,APCL,NA,NA,NA,NA,NA,3,NA,78,NA,17:06:00,NA,NA,HECR,15,C,2014-06-16,Sitio Baybayon,1,NA,NA,NA,2014-06-16 09:06:00,10.632965,124.776964
7144,6736,APCL,NA,NA,NA,YR,NA,2.5,NA,277,1012,09:41:00,1019,NA,HECR,10,C,2015-06-14,Sitio Baybayon,3,NA,NA,NA,2015-06-14 01:41:00,10.633941516275,124.776597332675
7147,6738,APCL,NA,NA,NA,YR,NA,1,NA,277,544,09:52:00,534,NA,HECR,30,C,2015-06-14,Sitio Baybayon,3,NA,NA,NA,2015-06-14 01:52:00,10.6340692565,124.776568792325
7149,1972,APCL,NA,NA,NA,NA,NA,3,NA,78,NA,17:18:00,NA,NA,ENQD,5,C,2014-06-16,Sitio Baybayon,1,NA,NA,NA,2014-06-16 09:18:00,10.6331436666667,124.777008333333
7150,6739,APCL,NA,NA,NA,NA,NA,2.5,NA,277,775,10:00:00,769,NA,HECR,30,C,2015-06-14,Sitio Baybayon,3,NA,NA,NA,2015-06-14 02:00:00,10.634017267725,124.776551504625
7151,1973,APCL,NA,NA,NA,NA,NA,3,NA,78,NA,17:19:00,NA,NA,HECR,40,C,2014-06-16,Sitio Baybayon,1,NA,NA,NA,2014-06-16 09:19:00,10.63317975,124.7770245
7152,1974,APCL,NA,NA,NA,NA,NA,4,NA,78,NA,17:20:00,NA,NA,HECR,30,C,2014-06-16,Sitio Baybayon,1,NA,NA,NA,2014-06-16 09:20:00,10.63317875,124.777022
7174,6754,APCL,NA,NA,NA,NA,NA,2.5,NA,277,550,11:11:00,539,NA,HECR,30,C,2015-06-14,Sitio Baybayon,3,NA,NA,NA,2015-06-14 03:11:00,10.634257681675,124.77678200695
7176,6755,APCL,NA,NA,NA,YR,NA,3,NA,277,855,11:13:00,853,NA,HECR,30,C,2015-06-14,Sitio Baybayon,3,NA,NA,NA,2015-06-14 03:13:00,10.634215981675,124.776786617
7180,6759,APCL,NA,NA,NA,NA,NA,2,NA,277,859,11:41:00,2169,NA,HECR,30,C,2015-06-14,Sitio Baybayon,3,NA,NA,NA,2015-06-14 03:41:00,10.63433072995,124.77674657245
7184,6760,APCL,NA,NA,NA,NA,NA,9,NA,277,553,11:43:00,542,NA,HECR,30,C,2015-06-14,Sitio Baybayon,3,NA,NA,NA,2015-06-14 03:43:00,10.6343597523,124.776754095225
7187,6761,APCL,NA,NA,NA,NA,NA,3,NA,277,1588,11:46:00,2170,NA,HECR,20,C,2015-06-14,Sitio Baybayon,3,NA,NA,NA,2015-06-14 03:46:00,10.6344287982,124.776766353775
7199,1993,APCL,NA,NA,NA,NA,NA,3,NA,79,487,09:40:00,479,NA,HECR,20,C,2014-06-17,Palanas,1,NA,NA,NA,2014-06-17 01:40:00,10.873589,124.7110175
7200,1994,APCL,NA,NA,NA,NA,NA,1.5,NA,79,488,09:43:00,480,NA,HEAR,10,C,2014-06-17,Palanas,1,NA,NA,NA,2014-06-17 01:43:00,10.87357525,124.7110145
7203,6773,APCL,NA,NA,NA,YR,NA,2,NA,278,570,14:41:00,559,NA,MADO,30,C,2015-06-14,Sitio Baybayon,3,NA,NA,NA,2015-06-14 06:41:00,10.63462309075,124.77635608055
7208,6775,APCL,NA,NA,NA,NA,NA,2,NA,278,573,14:54:00,562,NA,HECR,30,C,2015-06-14,Sitio Baybayon,3,NA,NA,NA,2015-06-14 06:54:00,10.6347358902,124.77625145345
7210,6776,APCL,NA,NA,NA,NA,NA,3,NA,278,781,15:05:00,775,NA,HECR,30,C,2015-06-14,Sitio Baybayon,3,NA,NA,NA,2015-06-14 07:05:00,10.6348301866,124.776307360725
7212,6778,APCL,NA,NA,NA,NA,NA,3,NA,278,1590,15:11:00,2172,NA,MADO,30,C,2015-06-14,Sitio Baybayon,3,NA,NA,NA,2015-06-14 07:11:00,10.634827588225,124.77625262695
7215,6781,APCL,NA,NA,NA,YR,NA,2,NA,278,1003,15:34:00,1010,NA,HECR,30,C,2015-06-14,Sitio Baybayon,3,NA,NA,NA,2015-06-14 07:34:00,10.63501932425,124.776075999225
7232,2006,APCL,NA,NA,NA,NA,NA,3,NA,79,NA,10:22:00,NA,NA,HECR,10,C,2014-06-17,Palanas,1,NA,NA,NA,2014-06-17 02:22:00,10.873897,124.710817
7251,779,APCL,NA,NA,NA,NA,NA,2,NA,32,69,15:05:45,69,NA,HECR,30,C,2013-05-25,Elementary School,1,NA,NA,NA,2013-05-25 07:05:45,10.798565,124.7687155
7262,3217,APCL,NA,NA,NA,BW,NA,1,NA,152,972,09:40:45,956,NA,HECR,18,A,2015-01-13,Palanas,1,NA,NA,NA,2015-01-13 01:40:45,10.87356175,124.7116705
7268,2010,APCL,NA,NA,NA,NA,NA,4,NA,79,NA,10:33:00,NA,NA,HECR,5,C,2014-06-17,Palanas,1,NA,NA,NA,2014-06-17 02:33:00,10.87377625,124.71064575
7269,779,APCL,NA,NA,NA,NA,NA,1,NA,32,69,15:05:45,69,NA,HECR,30,C,2013-05-25,Elementary School,1,NA,NA,NA,2013-05-25 07:05:45,10.798565,124.7687155
7271,2010,APCL,NA,NA,NA,NA,NA,2,NA,79,NA,10:33:00,NA,NA,HECR,5,C,2014-06-17,Palanas,1,NA,NA,NA,2014-06-17 02:33:00,10.87377625,124.71064575
7281,2010,APCL,NA,NA,NA,NA,NA,1,NA,79,NA,10:33:00,NA,NA,HECR,5,C,2014-06-17,Palanas,1,NA,NA,NA,2014-06-17 02:33:00,10.87377625,124.71064575
7308,2015,APCL,NA,NA,NA,NA,NA,2,NA,79,NA,11:05:00,NA,NA,HEAR,5,C,2014-06-17,Palanas,1,NA,NA,NA,2014-06-17 03:05:00,10.87402525,124.71054475
7322,2018,APCL,NA,NA,NA,NA,NA,3,NA,79,500,11:33:00,492,NA,HECR,20,C,2014-06-17,Palanas,1,NA,NA,NA,2014-06-17 03:33:00,10.874171,124.71065425
7327,2020,APCL,NA,NA,NA,NA,NA,4,NA,79,NA,11:34:00,NA,NA,HECR,40,C,2014-06-17,Palanas,1,NA,NA,NA,2014-06-17 03:34:00,10.87416125,124.71067025
7334,2020,APCL,NA,NA,NA,NA,NA,3,NA,79,NA,11:34:00,NA,NA,HECR,40,C,2014-06-17,Palanas,1,NA,NA,NA,2014-06-17 03:34:00,10.87416125,124.71067025
7336,2020,APCL,NA,NA,NA,NA,NA,2,NA,79,NA,11:34:00,NA,NA,HECR,40,C,2014-06-17,Palanas,1,NA,NA,NA,2014-06-17 03:34:00,10.87416125,124.71067025
7338,2021,APCL,NA,NA,NA,NA,NA,9,NA,79,NA,11:36:00,NA,NA,ENQD,30,C,2014-06-17,Palanas,1,NA,NA,NA,2014-06-17 03:36:00,10.8741755,124.710684
7344,2025,APCL,NA,NA,NA,NA,NA,2,NA,80,498,14:05:00,496,NA,HECR,10,C,2014-06-17,Palanas,1,NA,NA,NA,2014-06-17 06:05:00,10.87386025,124.710642
7356,2921,APCL,NA,NA,NA,O,NA,8,NA,130,827,11:21:00,823,NA,HECR,40,A,2015-01-10,Sitio Baybayon,4,NA,NA,NA,2015-01-10 03:21:00,10.634521229675,124.7766804602
7359,2039,APCL,NA,NA,NA,NA,NA,3,NA,80,NA,14:44:00,NA,NA,HEAR,15,C,2014-06-17,Palanas,1,NA,NA,NA,2014-06-17 06:44:00,10.87349175,124.71212125
7367,6824,APCL,NA,NA,NA,YR,NA,2.5,NA,287,NA,13:56:00,NA,NA,HECR,35,C,2016-05-12,Sitio Baybayon,3,NA,NA,NA,2016-05-12 05:56:00,10.6330980244,124.777082896325
7368,2045,APCL,NA,NA,NA,NA,NA,3,NA,80,538,15:10:00,528,NA,HECR,10,C,2014-06-17,Palanas,1,NA,NA,NA,2014-06-17 07:10:00,10.87327275,124.71232175
7377,2051,APCL,NA,NA,NA,NA,NA,5,NA,81,NA,08:39:00,NA,NA,ENQD,15,C,2014-06-18,S. Magbangon,1,NA,NA,NA,2014-06-18 00:39:00,10.85660725,124.7254285
7387,2061,APCL,NA,NA,NA,NA,NA,9,NA,81,NA,09:19:00,NA,NA,ENQD,20,C,2014-06-18,S. Magbangon,1,NA,NA,NA,2014-06-18 01:19:00,10.85677225,124.72527475
7394,2065,APCL,NA,NA,NA,NA,NA,2,NA,81,480,09:30:00,472,NA,HECR,5,C,2014-06-18,S. Magbangon,1,NA,NA,NA,2014-06-18 01:30:00,10.8574825,124.72471925
7398,2070,APCL,NA,NA,NA,NA,NA,3,NA,582,NA,10:01:00,NA,NA,HECR,5,C,2014-06-18,N. Magbangon,1,NA,NA,NA,2014-06-18 02:01:00,10.8599485,124.722275
7403,2071,APCL,NA,NA,NA,NA,NA,2,NA,582,NA,10:02:00,NA,NA,HECR,30,C,2014-06-18,N. Magbangon,1,NA,NA,NA,2014-06-18 02:02:00,10.85995375,124.7222775
7417,2077,APCL,NA,NA,NA,NA,NA,2.5,NA,582,NA,10:22:00,NA,NA,HECR,30,C,2014-06-18,N. Magbangon,1,NA,NA,NA,2014-06-18 02:22:00,10.86022275,124.7223785
7418,2081,APCL,NA,NA,NA,NA,NA,3,NA,582,512,10:38:00,502,NA,HECR,20,C,2014-06-18,N. Magbangon,1,NA,NA,NA,2014-06-18 02:38:00,10.860894,124.721852
7424,2095,APCL,NA,NA,NA,NA,NA,5,NA,582,NA,10:55:00,NA,NA,HECR,30,C,2014-06-18,N. Magbangon,1,NA,NA,NA,2014-06-18 02:55:00,10.86107025,124.7216705
7425,2096,APCL,NA,NA,NA,NA,NA,5,NA,582,NA,10:57:00,NA,NA,HECR,30,C,2014-06-18,N. Magbangon,1,NA,NA,NA,2014-06-18 02:57:00,10.861106,124.721637
7426,2098,APCL,NA,NA,NA,NA,NA,3,NA,82,516,13:26:00,506,NA,HECR,30,C,2014-06-18,N. Magbangon,1,NA,NA,NA,2014-06-18 05:26:00,10.8609825,124.721686
7428,2101,APCL,NA,NA,NA,NA,NA,3,NA,82,NA,13:39:00,NA,NA,HECR,30,C,2014-06-18,N. Magbangon,1,NA,NA,NA,2014-06-18 05:39:00,10.86100975,124.72174175
7431,2114,APCL,NA,NA,NA,NA,NA,3,NA,82,526,14:26:00,516,NA,HECR,30,C,2014-06-18,N. Magbangon,1,NA,NA,NA,2014-06-18 06:26:00,10.8611505,124.72173625
7432,2115,APCL,NA,NA,NA,NA,NA,4,NA,82,NA,14:29:00,NA,NA,HECR,60,C,2014-06-18,N. Magbangon,1,NA,NA,NA,2014-06-18 06:29:00,10.8611665,124.7217305
7433,2120,APCL,NA,NA,NA,NA,NA,2,NA,82,NA,14:50:00,NA,NA,HECR,30,C,2014-06-18,N. Magbangon,1,NA,NA,NA,2014-06-18 06:50:00,10.86129175,124.721607
7435,2121,APCL,NA,NA,NA,NA,NA,6,NA,82,NA,14:51:00,NA,NA,HECR,30,C,2014-06-18,N. Magbangon,1,NA,NA,NA,2014-06-18 06:51:00,10.8612915,124.721599
7437,2126,APCL,NA,NA,NA,NA,NA,3,NA,82,365,15:20:00,365,NA,HECR,30,C,2014-06-18,N. Magbangon,1,NA,NA,NA,2014-06-18 07:20:00,10.861247,124.721507
7439,2133,APCL,NA,NA,NA,NA,NA,2.5,NA,87,541,08:42:00,531,NA,HECR,30,C,2014-06-22,Sitio Baybayon,1,NA,NA,NA,2014-06-22 00:42:00,10.6338425,124.77677
7446,2135,APCL,NA,NA,NA,NA,NA,5,NA,87,NA,08:50:00,NA,NA,HECR,15,C,2014-06-22,Sitio Baybayon,1,NA,NA,NA,2014-06-22 00:50:00,10.6338915,124.77672875
7447,2135,APCL,NA,NA,NA,NA,NA,2,NA,87,NA,08:50:00,NA,NA,HECR,15,C,2014-06-22,Sitio Baybayon,1,NA,NA,NA,2014-06-22 00:50:00,10.6338915,124.77672875
7448,2135,APCL,NA,NA,NA,NA,NA,1.5,NA,87,NA,08:50:00,NA,NA,HECR,15,C,2014-06-22,Sitio Baybayon,1,NA,NA,NA,2014-06-22 00:50:00,10.6338915,124.77672875
7449,4734,APCL,NA,NA,NA,YR,NA,10,NA,180,1164,14:52:53,1165,NA,HECR,25,A,2015-01-19,Sitio Baybayon,4,NA,NA,NA,2015-01-19 06:52:53,10.635890602125,124.775752353
7450,11198,APCL,NA,NA,NA,YR,NA,2,14:24:00,494,871,14:24:00,869,NA,MADO,30,C,2018-03-12,Sitio Baybayon,4,NA,NA,NA,2018-03-12 06:24:00,10.634477622775,124.776694877075
7451,2139,APCL,NA,NA,NA,NA,NA,1,NA,87,543,09:02:00,533,NA,HECR,20,C,2014-06-22,Sitio Baybayon,1,NA,NA,NA,2014-06-22 01:02:00,10.6339675,124.776601
7454,2141,APCL,NA,NA,NA,NA,NA,5,NA,87,545,09:11:00,535,NA,HECR,30,C,2014-06-22,Sitio Baybayon,1,NA,NA,NA,2014-06-22 01:11:00,10.6340435,124.776587
7455,2142,APCL,NA,NA,NA,NA,NA,8,NA,87,NA,09:20:00,NA,NA,HECR,5,C,2014-06-22,Sitio Baybayon,1,NA,NA,NA,2014-06-22 01:20:00,10.634073,124.7765245
7456,6982,APCL,NA,NA,NA,W,NA,1.5,NA,293,953,12:59:00,2223,940,HEAR,20,C,2016-05-15,Palanas,3,NA,NA,NA,2016-05-15 04:59:00,10.873559718,124.71105883365
7459,2142,APCL,NA,NA,NA,NA,NA,7,NA,87,NA,09:20:00,NA,NA,HECR,5,C,2014-06-22,Sitio Baybayon,1,NA,NA,NA,2014-06-22 01:20:00,10.634073,124.7765245
7470,2152,APCL,NA,NA,NA,NA,NA,5,NA,87,553,10:00:00,542,NA,HECR,40,C,2014-06-22,Sitio Baybayon,1,NA,NA,NA,2014-06-22 02:00:00,10.634294,124.7767645
7472,2154,APCL,NA,NA,NA,NA,NA,5,NA,87,NA,10:03:00,NA,NA,HECR,30,C,2014-06-22,Sitio Baybayon,1,NA,NA,NA,2014-06-22 02:03:00,10.63433025,124.776754
7474,2154,APCL,NA,NA,NA,NA,NA,4,NA,87,NA,10:03:00,NA,NA,HECR,30,C,2014-06-22,Sitio Baybayon,1,NA,NA,NA,2014-06-22 02:03:00,10.63433025,124.776754
7475,2156,APCL,NA,NA,NA,NA,NA,3,NA,87,554,10:09:00,543,NA,HECR,40,C,2014-06-22,Sitio Baybayon,1,NA,NA,NA,2014-06-22 02:09:00,10.6343765,124.776761
7476,2160,APCL,NA,NA,NA,NA,NA,2.5,NA,87,557,10:25:00,546,NA,HECR,40,C,2014-06-22,Sitio Baybayon,1,NA,NA,NA,2014-06-22 02:25:00,10.634501,124.7767335
7477,2169,APCL,NA,NA,NA,NA,NA,5,NA,88,NA,13:00:00,NA,NA,HECR,20,C,2014-06-22,Sitio Baybayon,1,NA,NA,NA,2014-06-22 05:00:00,10.634696,124.77653975
7478,2172,APCL,NA,NA,NA,NA,NA,8,NA,88,NA,13:16:00,NA,NA,HECR,20,C,2014-06-22,Sitio Baybayon,1,NA,NA,NA,2014-06-22 05:16:00,10.634609,124.77639
7480,2182,APCL,NA,NA,NA,BW,NA,5,NA,88,NA,13:56:00,NA,NA,HECR,15,C,2014-06-22,Sitio Baybayon,1,NA,NA,NA,2014-06-22 05:56:00,10.63474975,124.77631825
7481,2183,APCL,NA,NA,NA,NA,NA,4,NA,88,573,14:02:00,562,NA,HECR,30,C,2014-06-22,Sitio Baybayon,1,NA,NA,NA,2014-06-22 06:02:00,10.6347615,124.7762995
7482,2186,APCL,NA,NA,NA,NA,NA,2,NA,88,576,14:17:00,565,NA,HECR,20,C,2014-06-22,Sitio Baybayon,1,NA,NA,NA,2014-06-22 06:17:00,10.634856,124.776253
7485,2190,APCL,NA,NA,NA,NA,NA,2,NA,88,577,14:27:00,566,NA,HECR,15,C,2014-06-22,Sitio Baybayon,1,NA,NA,NA,2014-06-22 06:27:00,10.6349355,124.776216
7492,2197,APCL,NA,NA,NA,NA,NA,2,NA,88,584,15:01:00,573,NA,HECR,20,C,2014-06-22,Sitio Baybayon,1,NA,NA,NA,2014-06-22 07:01:00,10.6351005,124.77618925
7493,2199,APCL,NA,NA,NA,NA,NA,3,NA,88,NA,15:10:00,NA,NA,HECR,10,C,2014-06-22,Sitio Baybayon,1,NA,NA,NA,2014-06-22 07:10:00,10.63514125,124.776123
7498,2200,APCL,NA,NA,NA,NA,NA,3,NA,88,586,15:17:00,575,NA,HECR,40,C,2014-06-22,Sitio Baybayon,1,NA,NA,NA,2014-06-22 07:17:00,10.63520625,124.77614925
7499,2202,APCL,NA,NA,NA,NA,NA,3,NA,88,NA,15:27:00,NA,NA,HECR,30,C,2014-06-22,Sitio Baybayon,1,NA,NA,NA,2014-06-22 07:27:00,10.63523625,124.77611675
7501,2203,APCL,NA,NA,NA,NA,NA,1,NA,88,587,15:28:00,576,NA,HECR,30,C,2014-06-22,Sitio Baybayon,1,NA,NA,NA,2014-06-22 07:28:00,10.6352305,124.77610625
7504,7141,APCL,NA,NA,NA,NA,NA,8,NA,301,NA,08:56:00,NA,NA,HECR,20,C,2016-05-19,Gabas,3,NA,NA,NA,2016-05-19 00:56:00,10.728281533825,124.7934741061
7505,2204,APCL,NA,NA,NA,NA,NA,4,NA,88,NA,15:30:00,NA,NA,HECR,30,C,2014-06-22,Sitio Baybayon,1,NA,NA,NA,2014-06-22 07:30:00,10.6352295,124.7760995
7506,7142,APCL,NA,NA,NA,NA,NA,8,NA,301,1723,09:15:00,2273,NA,HECR,25,C,2016-05-19,Gabas,3,NA,NA,NA,2016-05-19 01:15:00,10.728033890475,124.7934257635
7510,2204,APCL,NA,NA,NA,NA,NA,1,NA,88,NA,15:30:00,NA,NA,HECR,30,C,2014-06-22,Sitio Baybayon,1,NA,NA,NA,2014-06-22 07:30:00,10.6352295,124.7760995
7519,7161,APCL,NA,NA,NA,NA,NA,3,NA,303,1310,14:36:30,2280,1310,HECR,30,C,2016-05-19,San Agustin,3,NA,NA,NA,2016-05-19 06:36:30,10.7686112076,124.783874354325
7522,7162,APCL,NA,NA,NA,NA,NA,1,NA,303,1311,14:39:45,1311,NA,HECR,25,C,2016-05-19,San Agustin,3,NA,NA,NA,2016-05-19 06:39:45,10.76867340135,124.7838642122
7523,2224,APCL,NA,NA,NA,NA,NA,1,NA,89,229,09:39:00,229,NA,HECR,30,C,2014-06-23,Wangag,1,NA,NA,NA,2014-06-23 01:39:00,10.86907675,124.71642075
7525,2228,APCL,NA,NA,NA,NA,NA,2,NA,89,596,09:50:00,585,NA,HECR,40,C,2014-06-23,Wangag,1,NA,NA,NA,2014-06-23 01:50:00,10.86911725,124.71637875
7526,7173,APCL,NA,NA,NA,W,NA,2,NA,304,1732,09:05:00,2283,NA,HECR,30,C,2016-05-21,Wangag,3,NA,NA,NA,2016-05-21 01:05:00,10.87150036825,124.71426438775
7532,2244,APCL,NA,NA,NA,NA,NA,2,NA,89,602,10:52:00,591,NA,HECR,30,C,2014-06-23,Wangag,1,NA,NA,NA,2014-06-23 02:52:00,10.8695615,124.7162275
7541,2247,APCL,NA,NA,NA,NA,NA,5,NA,89,NA,11:06:00,NA,NA,HECR,30,C,2014-06-23,Wangag,1,NA,NA,NA,2014-06-23 03:06:00,10.86962775,124.716147
7543,7266,APCL,NA,NA,NA,NA,NA,7,NA,305,683,13:23:00,672,NA,HECR,30,C,2016-05-21,Wangag,3,NA,NA,NA,2016-05-21 05:23:00,10.871362444025,124.714054735375
7544,2255,APCL,NA,NA,NA,NA,NA,2.5,NA,89,607,11:31:00,596,NA,HECR,25,C,2014-06-23,Wangag,1,NA,NA,NA,2014-06-23 03:31:00,10.869844,124.715919
7546,2256,APCL,NA,NA,NA,NA,NA,2,NA,89,608,11:37:00,597,NA,HECR,30,C,2014-06-23,Wangag,1,NA,NA,NA,2014-06-23 03:37:00,10.8698795,124.71589825
7552,2264,APCL,NA,NA,NA,NA,NA,8,NA,89,NA,12:05:00,NA,NA,HECR,30,C,2014-06-23,Wangag,1,NA,NA,NA,2014-06-23 04:05:00,10.86997075,124.7152585
7556,2265,APCL,NA,NA,NA,NA,NA,3,NA,89,NA,12:06:00,NA,NA,HECR,40,C,2014-06-23,Wangag,1,NA,NA,NA,2014-06-23 04:06:00,10.86999475,124.71525525
7558,2268,APCL,NA,NA,NA,NA,NA,2,NA,90,NA,14:19:00,NA,NA,HECR,30,C,2014-06-23,Wangag,1,NA,NA,NA,2014-06-23 06:19:00,10.8703725,124.71493075
7559,7301,APCL,NA,NA,NA,NA,NA,6,NA,310,1751,14:06:00,2298,NA,HECR,25,C,2016-05-25,Hicgop South,3,NA,NA,NA,2016-05-25 06:06:00,10.810730019575,124.764786518675
7572,2343,APCL,NA,NA,NA,NA,NA,3,NA,90,624,15:36:00,612,NA,HECR,30,C,2014-06-23,Wangag,1,NA,NA,NA,2014-06-23 07:36:00,10.87145875,124.71423725
7576,2348,APCL,NA,NA,NA,NA,NA,9,NA,90,345,15:57:00,345,NA,HECR,30,C,2014-06-23,Wangag,1,NA,NA,NA,2014-06-23 07:57:00,10.871553,124.7142545
7577,7345,APCL,NA,NA,NA,NA,NA,5,NA,316,NA,11:32:00,NA,NA,HEMA,10,C,2016-05-28,Poroc San Flower,3,NA,NA,NA,2016-05-28 03:32:00,10.76362483435,124.785249573175
7578,2352,APCL,NA,NA,NA,NA,NA,6,NA,90,631,16:14:00,620,NA,HECR,30,C,2014-06-23,Wangag,1,NA,NA,NA,2014-06-23 08:14:00,10.871524,124.714157
7579,7350,APCL,NA,NA,NA,NA,NA,2,NA,317,NA,14:19:00,NA,NA,HECR,5,C,2016-05-28,Poroc Rose,3,NA,NA,NA,2016-05-28 06:19:00,10.75652901268,124.7859544158
7581,2358,APCL,NA,NA,NA,NA,NA,2.5,NA,90,636,16:45:00,625,NA,HECR,30,C,2014-06-23,Wangag,1,NA,NA,NA,2014-06-23 08:45:00,10.871477,124.71405225
7586,2359,APCL,NA,NA,NA,NA,NA,8,NA,90,638,16:50:00,627,NA,HECR,30,C,2014-06-23,Wangag,1,NA,NA,NA,2014-06-23 08:50:00,10.87145475,124.7140385
7589,7383,APCL,NA,NA,NA,YP,NA,9,NA,318,NA,11:48:00,NA,NA,MADO,30,C,2016-05-29,N. Magbangon,3,NA,NA,NA,2016-05-29 03:48:00,10.8619125397,124.7210840718
7591,7383,APCL,NA,NA,NA,YR,NA,3,NA,318,NA,11:48:00,NA,NA,MADO,30,C,2016-05-29,N. Magbangon,3,NA,NA,NA,2016-05-29 03:48:00,10.8619125397,124.7210840718
7597,2363,APCL,NA,NA,NA,NA,NA,3,NA,91,NA,08:35:00,NA,NA,HECR,30,C,2014-06-24,Wangag,1,NA,NA,NA,2014-06-24 00:35:00,10.87004775,124.71564325
7598,2367,APCL,NA,NA,NA,NA,NA,4,NA,91,NA,08:40:00,NA,NA,HECR,30,C,2014-06-24,Wangag,1,NA,NA,NA,2014-06-24 00:40:00,10.870214,124.7153405
7605,2390,APCL,NA,NA,NA,NA,NA,2,NA,91,647,09:38:00,636,NA,HECR,25,C,2014-06-24,Wangag,1,NA,NA,NA,2014-06-24 01:38:00,10.8714645,124.71404
7617,2404,APCL,NA,NA,NA,NA,NA,2,NA,91,164,10:12:00,164,NA,HECR,20,C,2014-06-24,Wangag,1,NA,NA,NA,2014-06-24 02:12:00,10.87153625,124.7139275
7620,2408,APCL,NA,NA,NA,NA,NA,3,NA,91,656,10:25:00,645,NA,HECR,30,C,2014-06-24,Wangag,1,NA,NA,NA,2014-06-24 02:25:00,10.8715945,124.713967
7623,2411,APCL,NA,NA,NA,NA,NA,2,NA,91,657,10:36:00,646,NA,HECR,20,C,2014-06-24,Wangag,1,NA,NA,NA,2014-06-24 02:36:00,10.8716455,124.71403
7624,2412,APCL,NA,NA,NA,NA,NA,3,NA,91,658,10:38:00,647,NA,HECR,25,C,2014-06-24,Wangag,1,NA,NA,NA,2014-06-24 02:38:00,10.871654,124.7140345
7642,7686,APCL,NA,NA,NA,YR,NA,3,NA,325,970,14:16:00,2447,954,HECR,30,C,2016-06-02,S. Magbangon,3,NA,NA,NA,2016-06-02 06:16:00,10.8577323379,124.724600866875
7643,2458,APCL,NA,NA,NA,NA,NA,2,NA,94,NA,08:41:00,NA,NA,HECR,25,C,2014-06-26,S. Magbangon,1,NA,NA,NA,2014-06-26 00:41:00,10.85832075,124.72499675
7660,7704,APCL,NA,NA,NA,O,NA,9,NA,326,1836,11:04:00,2455,NA,HECR,30,C,2016-06-03,S. Magbangon,3,NA,NA,NA,2016-06-03 03:04:00,10.85840328412,124.72429859452
7676,2490,APCL,NA,NA,NA,NA,NA,2.5,NA,583,NA,10:31:00,NA,NA,HECR,30,C,2014-06-26,N. Magbangon,1,NA,NA,NA,2014-06-26 02:31:00,10.860943,124.721861
7677,2495,APCL,NA,NA,NA,NA,NA,4,NA,583,696,10:49:00,685,NA,HECR,30,C,2014-06-26,N. Magbangon,1,NA,NA,NA,2014-06-26 02:49:00,10.86101675,124.7217675
7678,2501,APCL,NA,NA,NA,NA,NA,3,NA,95,699,12:19:00,689,NA,HECR,25,C,2014-06-26,Cabatoan,1,NA,NA,NA,2014-06-26 04:19:00,10.85540525,124.7270805
7685,7762,APCL,NA,NA,NA,YR,NA,3,NA,328,1119,10:28:00,2480,1122,HECR,30,C,2016-06-04,Wangag,3,NA,NA,NA,2016-06-04 02:28:00,10.86975458545,124.7159119346
7697,7766,APCL,NA,NA,NA,YR,NA,3,NA,328,1118,10:44:00,1121,NA,HECR,35,C,2016-06-04,Wangag,3,NA,NA,NA,2016-06-04 02:44:00,10.86969442435,124.715915727425
7698,2505,APCL,NA,NA,NA,NA,NA,3,NA,95,NA,12:26:00,NA,NA,HECR,30,C,2014-06-26,Cabatoan,1,NA,NA,NA,2014-06-26 04:26:00,10.85556925,124.7268705
